tanggal,isu,tonality,berita_jakarta,link/page
2020-11-05,Kesigapan Pemprov DKI Menghadapi Banjir di Tengah Pandemi Tahun 2020,NETRAL,Apel Kesiapsiagaan Menghadapi Musim Hujan Anies Tekankan Protokol Kesehatan Dalam Penyelamatan Masyarakat,https://www.beritajakarta.id/read/84430/apel-kesiapsiagaan-menghadapi-musim-hujan-anies-tekankan-protokol-kesehatan-dalam-penyelamatan-masyarakat#.X6N305MzbUo
2020-11-06,Kapasitas Penonton Bioskop Jaringan CGV Diizinkan 50 Persen,NETRAL ,,
2020-11-06,Wagub DKI Minta Disdik Beri Sanksi Oknum Guru SMAN 58 ,NETRAL,,
2020-11-06,Target Gubernur Anies Banjir Surut dalam Enam Jam,NETRAL,Sudinsos Jaktim Gelar Simulasi Evakuasi Korban Banjir,https://www.beritajakarta.id/read/84577/sudinsos-jaktim-gelar-simulasi-evakuasi-korban-banjir#.X6oAfZMzbUo
2020-11-06,Target Gubernur Anies Banjir Surut dalam Enam Jam,NETRAL,Kerja Bakti di Sunter Agung Angkut 200 Karung Lumpur,https://www.beritajakarta.id/read/84547/kerja-bakti-di-sunter-agung-angkut-200-karung-lumpur#.X6oAnZMzbUo
2020-11-06,Target Gubernur Anies Banjir Surut dalam Enam Jam,NETRAL,256 Titik Saluran di Grogol Petamburan Telah Dibersihkan,https://www.beritajakarta.id/read/84565/256-titik-saluran-di-grogol-petamburan-telah-dibersihkan#.X6oAoJMzbUo
2020-11-06,Target Gubernur Anies Banjir Surut dalam Enam Jam,NETRAL,Jumlah RT yang Tergenang di Jaksel Berkurang Signifikan,https://www.beritajakarta.id/read/84543/jumlah-rt-yang-tergenang-di-jaksel-berkurang-signifikan#.X6oA35MzbUo
2020-11-06,Target Gubernur Anies Banjir Surut dalam Enam Jam,NETRAL,Warga Diminta Aktif Bersihkan Sampah di Saluran Air,https://www.beritajakarta.id/read/84534/warga-diminta-aktif-bersihkan-sampah-di-saluran-air#.X6oA7ZMzbUo
2020-11-06,Target Gubernur Anies Banjir Surut dalam Enam Jam,NETRAL,Marullah Cek Kesiapan Alkal Sudin SDA Jaksel,https://www.beritajakarta.id/read/84511/marullah-cek-kesiapan-alkal-sudin-sda-jaksel#.X6oBIZMzbUo
2020-11-06,Target Gubernur Anies Banjir Surut dalam Enam Jam,NETRAL,Pemkot Jakbar Terus Melakukan Antisipasi Genangan,https://www.beritajakarta.id/read/84495/pemkot-jakbar-terus-melakukan-antisipasi-genangan#.X6oBVJMzbUo
2020-11-06,Target Gubernur Anies Banjir Surut dalam Enam Jam,NETRAL,Peninggian Tanggul Kali Ciliwung di Kenari Dikebut,https://www.beritajakarta.id/read/84501/peninggian-tanggul-kali-ciliwung-di-kenari-dikebut#.X6oBWZMzbUo
2020-11-06,Target Gubernur Anies Banjir Surut dalam Enam Jam,NETRAL,Walkot Jaksel Monitor Pengerukan Embung di Kemang Selatan XII,https://www.beritajakarta.id/read/84504/walkot-jaksel-monitor-pengerukan-embung-di-kemang-selatan-xii#.X6oBW5MzbUo
2020-11-06,Target Gubernur Anies Banjir Surut dalam Enam Jam,NETRAL,Saluran Air di Kecamatan Tambora Rutin Dibersihkan,https://www.beritajakarta.id/read/84505/saluran-air-di-kecamatan-tambora-rutin-dibersihkan#.X6oBXZMzbUo
2020-11-06,Target Gubernur Anies Banjir Surut dalam Enam Jam,NETRAL,Dinas SDA Lakukan Perawatan 10 Alat Pengukur Curah Hujan,https://www.beritajakarta.id/read/84489/dinas-sda-lakukan-perawatan-10-alat-pengukur-curah-hujan#.X6oEF5MzbUp
2020-11-06,Target Gubernur Anies Banjir Surut dalam Enam Jam,NETRAL,Rumah Pompa di Cengkareng Rutin Dicek,https://www.beritajakarta.id/read/84481/rumah-pompa-di-cengkareng-rutin-dicek#.X6oBeZMzbUo
2020-11-06,Target Gubernur Anies Banjir Surut dalam Enam Jam,NETRAL,Satgas SDA Monitoring Saluran Penghubung di Jalan DI Panjaitan,https://www.beritajakarta.id/read/84462/satgas-sda-monitoring-saluran-penghubung-di-jalan-di-panjaitan#.X6oBrZMzbUo
2020-11-06,Kapasitas Penonton Bioskop Jaringan CGV Diizinkan 50 Persen,NETRAL,,
2020-11-09,Pemprov DKI Jakarta Tambah Rumah DP 0 di Kemayoran dan Cengkareng,POSITIF,Seremoni Penghunian DP Nol Pemprov DKI Kolaborasi Perumnas Hadirkan Dua Lokasi Hunian Baru,https://www.beritajakarta.id/read/84524/seremoni-penghunian-dp-nol-pemprov-dki-kolaborasi-perumnas-hadirkan-dua-lokasi-hunian-baru#.X6oBA5MzbUo
2020-11-09,Dukungan Kampanye Penggunaan Sepeda di Jakarta ,POSITIF,GAJ Dukung Kampanye Sepeda Jadi Alat Transportasi,https://www.beritajakarta.id/read/84521/gaj-dukung-kampanye-sepeda-jadi-alat-transportasi#.X6oBCZMzbUo
2020-11-10,Uji Coba Underpass Senen Extension,NETRAL,Underpass Senen Extension Diuji Coba Hingga Besok,https://www.beritajakarta.id/read/84554/underpass-senen-extension-diuji-coba-hingga-besok#.X6oA0ZMzbUo
2020-11-10,Penanganan Pengungsian Korban banjir,POSITIF,,
2020-11-10,PSBB Transisi Kembali Diperpanjang ,NETRAL,Tingkatkan Perilaku 3M Pemprov DKI Perpanjang PSBB Masa Transisi Hingga 22 November,https://www.beritajakarta.id/read/84540/tingkatkan-perilaku-3m-pemprov-dki-perpanjang-psbb-masa-transisi-hingga-22-november#.X6oA6JMzbUo
2020-11-11,Anggaran Penanganan Banjir Jakarta,NETRAL,,
2020-11-11,Kewajiban Isolasi Mandiri Habib Rizieq ,NETRAL,,
2020-11-12,Menyoal Anggapan Jakarta Kota Amburadul,NETRAL,,
2020-11-12,Commitment Fee Formula E,NEGATIF,,
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,150 Petugas Gabungan Kerja Bakti di Pancoran,https://www.beritajakarta.id/read/84743/150-petugas-gabungan-kerja-bakti-di-pancoran#.X7IbO9Mzbdc
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,Wagub Ariza Pastikan Program Pencegahan Banjir Terus Berjalan,https://www.beritajakarta.id/read/84742/wagub-ariza-pastikan-program-pencegahan-banjir-terus-berjalan#.X7IbQNMzbdc
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,Pemkot Jakbar Lakukan Gerebek Lumpur di Kedoya Selatan,https://www.beritajakarta.id/read/84741/pemkot-jakbar-lakukan-gerebek-lumpur-di-kedoya-selatan#.X7IbRNMzbdc
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,Pemkot Jaksel Gelar Aksi Bersih-bersih,https://www.beritajakarta.id/read/84740/pemkot-jaksel-gelar-aksi-bersih-bersih#.X7IbRdMzbdc
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,Pemkot Jakpus Rutin Bersihkan Saluran Bersama Warga,https://www.beritajakarta.id/read/84731/pemkot-jakpus-rutin-bersihkan-saluran-bersama-warga#.X7IbUNMzbdc
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,Normalisasi Kali Tambun Rengas Capai 20 persen,https://www.beritajakarta.id/read/84715/normalisasi-kali-tambun-rengas-capai-20-persen#.X7IbedMzbdc
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,Pemkot Jakpus Siagakan Petugas PPSU untuk Atasi Banjir,https://www.beritajakarta.id/read/84708/pemkot-jakpus-siagakan-petugas-ppsu-untuk-atasi-banjir#.X7IbjNMzbdc
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,Empat Titik Saluran di Kelapa Gading Barat Dikuras,https://www.beritajakarta.id/read/84700/empat-titik-saluran-di-kelapa-gading-barat-dikuras#.X7IbnNMzbdc
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,10 PPSU Angkut Lumpur dari Saluran Jl Pademangan IV,https://www.beritajakarta.id/read/84697/10-ppsu-angkut-lumpur-dari-saluran-jl-pademangan-iv#.X7Ibn9Mzbdc
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,224 Sumur Resapan Selesai Dibangun di Kepulauan Seribu,https://www.beritajakarta.id/read/84696/224-sumur-resapan-selesai-dibangun-di-kepulauan-seribu#.X7IbodMzbdc
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,826 Tali Air di Jakpus Telah Diperbaiki,https://www.beritajakarta.id/read/84682/826-tali-air-di-jakpus-telah-diperbaiki#.X7Ibs9Mzbdc
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,Saluran Penghubung Poncol Bakal Diturap,https://www.beritajakarta.id/read/84687/saluran-penghubung-poncol-bakal-diturap#.X7Ibu9Mzbdc
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,Saluran Jalan Pekapuran II Dibersihkan Petugas,https://www.beritajakarta.id/read/84678/saluran-jalan-pekapuran-ii-dibersihkan-petugas#.X7IbwNMzbdc
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,38 Pasukan Biru Kuras Lima Saluran di Tanah Abang,https://www.beritajakarta.id/read/84666/38-pasukan-biru-kuras-lima-saluran-di-tanah-abang#.X7Ibw9Mzbdc
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,Saluran di Wilayah RW 11 Pejaten Timur Dikuras,https://www.beritajakarta.id/read/84668/saluran-di-wilayah-rw-11-pejaten-timur-dikuras#.X7IbyNMzbdc
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,Genangan di RW 04 dan 05 Kelurahan Kampung Melayu Surut,https://www.beritajakarta.id/read/84667/genangan-di-rw-04-dan-05-kelurahan-kampung-melayu-surut#.X7IbztMzbdc
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,Tutupi Saluran Air Bangunan Kios di Poncol Ditertibkan,https://www.beritajakarta.id/read/84649/tutupi-saluran-air-bangunan-kios-di-poncol-ditertibkan#.X7Ib4tMzbdc
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,Pembangunan Kolam Retensi di Rorotan Ditarget Rampung Desember,https://www.beritajakarta.id/read/84646/pembangunan-kolam-retensi-di-rorotan-ditarget-rampung-desember#.X7Ib69Mzbdc
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,Saluran Air Jl Raya Pondok Gede Dibersihkan,https://www.beritajakarta.id/read/84648/saluran-air-jl-raya-pondok-gede-dibersihkan#.X7Ib79Mzbdc
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,Pembangunan Embung Rusun Pesakih Kalideres Capai 70 Persen,https://www.beritajakarta.id/read/84642/pembangunan-embung-rusun-pesakih-kalideres-capai-70-persen#.X7Ib89Mzbdc
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,Wali Kota Jaktim Tinjau Pembangunan Embung Wira Jasa,https://www.beritajakarta.id/read/84644/wali-kota-jaktim-tinjau-pembangunan-embung-wira-jasa#.X7Ib9tMzbdc
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,Satgas SDA Perbaiki Turap Longsor di Jl Raya Pramuka,https://www.beritajakarta.id/read/84624/satgas-sda-perbaiki-turap-longsor-di-jl-raya-pramuka#.X7IdytMzbUo
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,Normalisasi Saluran Air Jalan Patra Capai 55 Persen,https://www.beritajakarta.id/read/84628/normalisasi-saluran-air-jalan-patra-capai-55-persen#.X7IdzNMzbUo
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,Pengerjaan Saluran Air di RT 03/01 Pulau Kelapa Rampung,https://www.beritajakarta.id/read/84627/pengerjaan-saluran-air-di-rt-0301-pulau-kelapa-rampung#.X7IdztMzbUo
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,Lima PPSU Kuras Saluran Air di Jalan Bangka IX,https://www.beritajakarta.id/read/84614/lima-ppsu-kuras-saluran-air-di-jalan-bangka-ix#.X7Id4dMzbUo
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,Pembangunan Waduk Rawa Malang di Cilincing Dimulai,https://www.beritajakarta.id/read/84617/pembangunan-waduk-rawa-malang-di-cilincing-dimulai#.X7Id49MzbUo
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,Pembangunan Crossing Saluran Latumenten Capai 75 Persen,https://www.beritajakarta.id/read/84615/pembangunan-crossing-saluran-latumenten-capai-75-persen#.X7IeQ9MzbUo
2020-11-13,Strategi Pemprov DKI Jakarta Mengatisipasi Banjir,POSITIF,Progres Pengerukan Kali Cakung Lama Capai 80 Persen,https://www.beritajakarta.id/read/84607/progres-pengerukan-kali-cakung-lama-capai-80-persen#.X7IeR9MzbUo
2020-11-13,Ketua DPRD DKI Minta TKD ASN Dikembalikan 100 Persen ,NETRAL,,
2020-11-16,Kerumunan Massa Habib Rizieq,NEGATIF,,
2020-11-17,Bazaar Online Jakpreneur,POSITIF,Jumlah Jakpreneur Binaan Disparekraf DKI Lampaui Target,https://www.beritajakarta.id/read/84748/jumlah-jakpreneur-binaan-disparekraf-dki-lampaui-target#.X7IgBtMzbUo
2020-11-17,Antisipasi Penyebaran Covid-19 di Pergantian Tahun,NETRAL,,
2020-11-17,Sorotan Pelaksanaan Perda Penanggulangan COVID,NETRAL,,
2020-11-18,Asosiasi Pariwisata Desak Gubernur Anies Baswedan Cabut PSBB Transisi di Jakarta,NETRAL,,
2020-11-18,Sorotan Pengawasan Protokol Kesehatan di DKI Jakarta,NETRAL,,
2020-11-19,Upaya Pemprov DKI Jakarta Meminimalisir Pencemaran Udara,POSITIF,Dinas LH Lakukan Pemantauan Kualitas Udara di Lima SPKU,https://www.beritajakarta.id/read/84867/dinas-lh-lakukan-pemantauan-kualitas-udara-di-lima-spku#.X736pqozbdc
2020-11-19,Simpati untuk Anies dan Usulan Pencabutan PSBB Transisi,NETRAL,,
2020-11-20,Izin Resepsi Pernikahan di Jakarta,NETRAL,,
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,Saluran dan Tali Air di Jl Taman Wijaya Kusuma Dibersihkan,https://www.beritajakarta.id/read/84886/saluran-dan-tali-air-di-jl-taman-wijaya-kusuma-dibersihkan#.X736eqozbdc
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,Pengurasan Saluran di Pademangan Ditarget Rampung Hari Ini,https://www.beritajakarta.id/read/84887/pengurasan-saluran-di-pademangan-ditarget-rampung-hari-ini#.X736d6ozbdc
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,Pembangunan Kolam Olakan di Jelambar Capai 60 Persen,https://www.beritajakarta.id/read/84892/pembangunan-kolam-olakan-di-jelambar-capai-60-persen#.X736daozbdc
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,Saluran Phb Minyak di Pancoran Dikuras,https://www.beritajakarta.id/read/84891/saluran-phb-minyak-di-pancoran-dikuras#.X736cqozbdc
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,Saluran Mikro di Kelurahan Krendang Rutin Dibersihkan,https://www.beritajakarta.id/read/84896/saluran-mikro-di-kelurahan-krendang-rutin-dibersihkan#.X736aKozbdc
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,Pemkab Kepulauan Seribu Optimalkan Antisipasi dan Penanganan Dampak Rob,https://www.beritajakarta.id/read/84902/pemkab-kepulauan-seribu-optimalkan-antisipasi-dan-penanganan-dampak-rob#.X736ZKozbdc
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,Gerebek Lumpur di Kali Mampang Capai 70 Persen,https://www.beritajakarta.id/read/84900/gerebek-lumpur-di-kali-mampang-capai-70-persen#.X736YKozbdc
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,Sudin SDA Jakpus Selesaikan Pembangunan 302 Sumur Resapan,https://www.beritajakarta.id/read/84903/sudin-sda-jakpus-selesaikan-pembangunan-302-sumur-resapan#.X736Xqozbdc
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,Saluran Pemukiman Warga di Karet Kuningan Dikuras,https://www.beritajakarta.id/read/84919/saluran-pemukiman-warga-di-karet-kuningan-dikuras#.X736Sqozbdc
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,Kelurahan Cilandak Barat Gelar Bersih-bersih Lingkungan di RW 04,https://www.beritajakarta.id/read/84922/kelurahan-cilandak-barat-gelar-bersih-bersih-lingkungan-di-rw-04#.X736Q6ozbdc
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,Pembangunan Saluran di Jalan Bougenville Pulau Untung Jawa Rampung,https://www.beritajakarta.id/read/84920/pembangunan-saluran-di-jalan-bougenville-pulau-untung-jawa-rampung#.X736RKozbdc
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,Normalisasi Saluran di Jl Camar Semper Barat Dikebut,https://www.beritajakarta.id/read/84935/normalisasi-saluran-di-jl-camar-semper-barat-dikebut#.X736Gaozbdc
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,Pembuatan 30 Sumur Resapan di Pulau Untung Jawa Rampung,https://www.beritajakarta.id/read/84937/pembuatan-30-sumur-resapan-di-pulau-untung-jawa-rampung#.X736Faozbdc
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,Perbaikan Turap Saluran Air Jl Pramuka Capai 30 Persen,https://www.beritajakarta.id/read/84943/perbaikan-turap-saluran-air-jl-pramuka-capai-30-persen#.X736Bqozbdc
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,Sudin SDA Jakbar Bangun Crossing Saluran Jl Lingkar Luar Barat,https://www.beritajakarta.id/read/84949/sudin-sda-jakbar-bangun-crossing-saluran-jl-lingkar-luar-barat#.X735_Kozbdc
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,Pembangunan Embung Wirajasa Capai 65 Persen,https://www.beritajakarta.id/read/84946/pembangunan-embung-wirajasa-capai-65-persen#.X735-qozbdc
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,Wali Kota Jakpus Serahkan Bantuan Peralatan Penanggulangan Banjir,https://www.beritajakarta.id/read/84938/wali-kota-jakpus-serahkan-bantuan-peralatan-penanggulangan-banjir#.X73596ozbdc
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,Pembangunan 14 Sumur Resapan di Cempaka Putih Dikebut,https://www.beritajakarta.id/read/84948/pembangunan-14-sumur-resapan-di-cempaka-putih-dikebut#.X7358aozbdc
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,Genangan Air di Dua RT Wilayah Jakarta Telah Surut,https://www.beritajakarta.id/read/84984/genangan-air-di-dua-rt-wilayah-jakarta-telah-surut#.X735zaozbdc
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,Bangunan Liar di Atas Saluran Penghubung Jl Elang Thainesia Ditertibkan Petugas,https://www.beritajakarta.id/read/84987/bangunan-liar-di-atas-saluran-penghubung-jl-elang-thainesia-ditertibkan-petugas#.X735xqozbdc
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,Normalisasi Dua Titik Saluran di Jalan Panjang Capai 60 Persen,https://www.beritajakarta.id/read/84979/normalisasi-dua-titik-saluran-di-jalan-panjang-capai-60-persen#.X735sqozbdc
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,Pembangunan Kolam Olakan Jl Kedoya Raya Ditargetkan Rampung Awal Desember,https://www.beritajakarta.id/read/84959/pembangunan-kolam-olakan-jl-kedoya-raya-ditargetkan-rampung-awal-desember#.X735qKozbdc
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,Sudin SDA Jaksel Kuras Saluran di Jalan H. Naseri,https://www.beritajakarta.id/read/84963/sudin-sda-jaksel-kuras-saluran-di-jalan-h-naseri#.X735pKozbdc
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,Pemkot Jakpus Sosialisasikan Penanganan Dampak Banjir di RW 05 Karet Tengsin,https://www.beritajakarta.id/read/84969/pemkot-jakpus-sosialisasikan-penanganan-dampak-banjir-di-rw-05-karet-tengsin#.X735laozbdc
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,Dinas SDA Gunakan Watermaster Keruk Lumpur Waduk Ria Rio,https://www.beritajakarta.id/read/84967/dinas-sda-gunakan-watermaster-keruk-lumpur-waduk-ria-rio#.X735kaozbdc
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,Pembangunan Saluran Drainase Jl Tangki Cipayung Capai 60 Persen,https://www.beritajakarta.id/read/84965/pembangunan-saluran-drainase-jl-tangki-cipayung-capai-60-persen#.X735j6ozbdc
2020-11-20,Antisipasi Banjir Jelang Puncak Musim Hujan,POSITIF,20 Sumur Resapan Dibangun di Area Kampus UNJ,https://www.beritajakarta.id/read/84970/20-sumur-resapan-dibangun-di-area-kampus-unj#.X735jaozbdc
2020-11-23,Penertiban Baliho jelang klarifikasi Wagub,NETRAL,,
2020-11-23,Menunggu Putusan PSBB Ibu Kota,NETRAL ,Tingkatkan Pengawasan Perilaku 3M Pemprov DKI Jakarta Perpanjang PSBB Masa Transisi Hingga 6 Desember,https://www.beritajakarta.id/read/84923/tingkatkan-pengawasan-perilaku-3m-pemprov-dki-jakarta-perpanjang-psbb-masa-transisi-hingga-6-desember#.X736Q6ozbdc
2020-11-24,Penundaan Aturan Ganjil Genap,NETRAL,Sistem Ganjil Genap Belum Berlaku Selama PSBB Transisi,https://www.beritajakarta.id/read/84947/sistem-ganjil-genap-belum-berlaku-selama-psbb-transisi#.X736E6ozbdc
2020-11-24,Klarifikasi Wagub di Polda Metro Jaya,NETRAL,,
2020-11-25,Menerapkan Protokol Kesehatan di Petamburan,NETRAL,Layanan Tatap Muka di Kantor Kelurahan Petamburan Ditiadakan Sementara Waktu,https://www.beritajakarta.id/read/84864/layanan-tatap-muka-di-kantor-kelurahan-petamburan-ditiadakan-sementara-waktu#.X736tKozbdc
2020-11-25,Menerapkan Protokol Kesehatan di Petamburan,NETRAL,15 Pegawai di Kantor Kelurahan Petamburan Sudah Dites Usap,https://www.beritajakarta.id/read/84865/15-pegawai-di-kantor-kelurahan-petamburan-sudah-dites-usap#.X736oKozbdc
2020-11-25,Kenaikan Kasus COVID-19 di Jakarta,NETRAL,16 Pelanggar Tertib Masker di Jalan Petojo Enclek Ditindak,https://www.beritajakarta.id/read/84875/16-pelanggar-tertib-masker-di-jalan-petojo-enclek-ditindak#.X736kaozbdc
2020-11-25,Kenaikan Kasus COVID-19 di Jakarta,NETRAL,Enam Warga di Kebayoran Lama Terjaring Operasi Tibmask,https://www.beritajakarta.id/read/84872/enam-warga-di-kebayoran-lama-terjaring-operasi-tibmask#.X736jaozbdc
2020-11-25,Kenaikan Kasus COVID-19 di Jakarta,NETRAL,25 Pelanggar di Tanah Sereal Terjaring Operasi Tibmask,https://www.beritajakarta.id/read/84968/25-pelanggar-di-tanah-sereal-terjaring-operasi-tibmask#.X73-KqozbUp
2020-11-25,Kenaikan Kasus COVID-19 di Jakarta,NETRAL,Percepat Respons Dinkes DKI Siagakan Ambulans di Lokasi Strategis,https://www.beritajakarta.id/read/84991/percepat-respons-dinkes-dki-siagakan-ambulans-di-lokasi-strategis#.X735V6ozbdc
2020-11-25,Beropini Pada Foto Kegiatan Anies Membaca Buku,NETRAL,,
2020-11-26,Pembelajaran Tatap Muka di Tengah Pandemi Ibu Kota,NETRAL,,
2020-11-26,JakWIFI: 9.000 Titik Akses Internet Untuk Warga,POSITIF,Akses JakWIFI di Rawa Badak Utara Dimanfaatkan Guru dan Pelajar,https://www.beritajakarta.id/read/85000/akses-jakwifi-di-rawa-badak-utara-dimanfaatkan-guru-dan-pelajar#.X8TBUaozbdc
2020-11-26,Menanti Revisi SKB Libur Akhir Tahun,NETRAL,,
2020-11-27,PLTS Pulau Sebira,POSITIF,Kehadiran PLTS di Pulau Sebira Diapresiasi Warga,https://www.beritajakarta.id/read/85022/kehadiran-plts-di-pulau-sebira-diapresiasi-warga#.X8TBJqozbdc
2020-11-27,PLTS Pulau Sebira,POSITIF,Resmikan PLTS Sebira Pemprov DKI Kolaborasi PLN Wujudkan Konektivitas Jaringan Kelistrikan di Wilayah Kepulauan,https://www.beritajakarta.id/read/85005/resmikan-plts-sebira-pemprov-dki-kolaborasi-pln-wujudkan-konektivitas-jaringan-kelistrikan-di-wilayah-kepulauan#.X8TBRqozbdc
2020-11-27,Penghargaan Keterbukaan Informasi Untuk Jakarta,POSITIF,Keterbukaan Informasi COVID-19 Kunci Pemprov DKI Raih 3 Kali Penghargaan Pemda Berkualifikasi Informatif,https://www.beritajakarta.id/read/85023/keterbukaan-informasi-covid-19-kunci-pemprov-dki-raih-3-kali-penghargaan-pemda-berkualifikasi-informatif#.X8TBKaozbdc
2020-11-30,Polemik Kenaikan Anggaran Kegiatan DPRD DKI Jakarta,NEGATIF,Pemprov DKI Prioritaskan Penanganan Pandemi COVID-19 dalam Raperda APBD 2021,https://www.beritajakarta.id/read/85034/pemprov-dki-prioritaskan-penanganan-pandemi-covid-19-dalam-raperda-apbd-2021#.X8TBCqozbdc
